,specialty,links,question,answer
367,Chủ đề nổi bật,https://edoctor.io/hoi-dap/ra-it-mo-hoi-co-giam-can-duoc-khong,"Bác sĩ cho em hỏi là em mới bắt đầu tập thể dục thì thấy mồ hôi ra nhiều, em tập mấy bài tập thể dục giãn cơ, em tập thể dục được 1 tháng, 2 tháng thì thấy mồ hôi ra ít hơn lúc mới bắt đầu tập, có phải em tập quen rồi không, em tập thể dục mà mồ hôi ra ít hơn lúc mới bắt đầu tập thể dục thì có giảm cân được không, vì sao tập thể dục được 1 tháng, 2 tháng mồ hôi lại ra ít hơn lúc mới bắt đầu tập thể dục","Xin chào em. Anh xin cảm ơn câu hỏi của em. Với những thông tin mà em cung cấp thì thật sự việc giảm cân tùy thuộc không chỉ vào chế độ tập luyện mà còn vào ăn uống và các yếu tố khác. Trong vấn đề tập luyện thì việc ra mồ hôi nhiều hay ít không ảnh hưởng tới vấn đề giảm cân, vì khi em tập luyện với cường độ nặng sau một thời gian thì cơ thể em sẽ quen dần và không còn mệt như lúc trước đây, do đó mồ hôi ít hơn là chuyện đương nhiên. Em cần chú ý vào những bài tập thể dục hơn so với vấn đề ra mồ hôi vì đó chính là chìa khóa quan trọng cho vấn đề giảm cân. Ngoài ra em còn phải kết hợp với chế độ ăn uống (low-carb), sinh hoạt cho phù hợp. Chúc em nhiều sức khỏe. Thân chào em.￼￼"
368,Chủ đề nổi bật,https://edoctor.io/hoi-dap/mat-kha-nang-dieu-khien-ngon-ap-ut-va-ngon-ut-cac-ngon-chan-va-ban-chan-nguy-hiem-nhu-the-nao,"tôi là Nam, 37 tuổi. tôi bị tê buốt tay chân, đặc biệt 2 bàn chân. khi trời lạnh đau nhức không ngủ được, tình trạng thường xuyên và kéo dài khoảng 2 năm nay. hiện có dấu hiệu mất khả năng điều khiển ngón áp út và ngón út, các ngón chân và bàn chân","Chào anh, anh có lao động nặng hay điều trị bệnh lý gì khác không ạ? Anh nên đến chuyên khoa thần kinh để tìm nguyên nhân gây tê tay chân và điều trị triệt để nhé. Chúc anh nhiều sức khỏe!"
369,Chủ đề nổi bật,https://edoctor.io/hoi-dap/so-ky-giam-bao-nhieu-trong-thang-tuan-la-an-toan,"Em chào bác sĩ ạ. Em là nam năm nay 16 tuổi. Bác sĩ ơi, hơn 2 tháng trước cân nặng của em là 63kg và em có tập thể dục thể thao rất đều đặn (đá bóng, đánh cầu, chạy bộ), ngày nào cũng ít nhất là 20 phút. Và tới hiện nay thì em chỉ còn 60,4 kg, mới 2 tuần trước e còn 60.9 kg và sau 2 tuần thì đã sụt đi 0,5 kg. Bác sĩ cho e hỏi rằng nó có quá đáng lo không ạ? Hay do chế độ tập luyện thường xuyên của em nên nó sẽ giảm đều đều ạ. Em thấy người ta bảo rằng nếu trong 3-6 tháng mà giảm 5-10% trọng lượng cơ thể thì có lẽ là mình đã mang bệnh trong người rồi ấy ạ. Bác sĩ tư vấn giúp e với ạ. Em cảm ơn.","Chào bạn
Cảm ơn bạn gửi câu hỏi đến edoctor
Tình trạng của e giảm cân vậy cũng bình thường thôi e nhé.Chưa có dấu hiệu của bệnh lý từ việc giảm cân cả
Em lo lắng cho sức khỏe rất tốt nak.
Em đi khám cho sức khỏe hàng năm theo đợt định kỳ, để tầm soát sớm là được nhé.
Trân trọng !"
370,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dau-hieu-cua-tao-bon-va-benh-tri,"Chào bác sĩ ạ! em năm nay 19 tuổi, em bình thường đi vệ sinh nặng thì tầm 2-3 ngày e mới đi được, tình trạng đó lâu rồi thì phải ạ. Em thấy nó quen thuộc nhưng mà giờ em mới thấy nó không được tốt. Lúc em đi thì thường cũng ko khó đi nhưng cũng chẳng dễ, phân to ạ. Gần đây em phát hiện vùng hậu môn của em có một cái gì bé bé nó trồi ra ở giữa hậu môn ạ, bé bé mềm mềm ạ! Không biết là dấu hiệu của bệnh trĩ không ạ? chứ nó không hề đau hay có cảm giác gì ạ! em cảm ơn bác sĩ ạ!!","Chào bạn, các triệu chưng bạn kể bạn có dấu hiệu táo bón và có trĩ nhé. Bạn nên điều chỉnh chế độ ăn uống sinh hoạt: ăn nhiều rau xanh hoa quả tươi, hạn chế thức ăn rắn, uống khoảng 1500-2000ml nước mỗi ngày và xoa bụng theo chiều kim đồng hồ. Bạn có thể luyện thói quen đi đại tiện vào buổi sáng mỗi 15p, không ngồi rặn lâu, tránh ngồi xổm nhé. Chúc bạn nhiều sức khoẻ!"
371,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dau-hieu-trao-nguoc-da-day-thuc-quan,"em nam 24 tuổi
em mỗi khi nằm ngửa có dấu hiệu thở khò khè ạ. Bác sĩ cho em lời khuyên ạ.","Chào bạn, triệu chứng của bạn nghĩ đến trào ngược dạ dày thực quản, bạn nên đến chuyên khoa tiêu hoá và tai mũi họng khám nha. Chúc bạn nhiều sức khoẻ!"
372,Chủ đề nổi bật,https://edoctor.io/hoi-dap/cach-dieu-tri-lop-sung-tren-canh-mui,"Tôi là một phụ nữ 30 tuổi sống ở Hàn Quốc. Cách đây một tháng, chất sừng xuất hiện ở hai bên lỗ mũi, sau khi tẩy tế bào chết, chất sừng vẫn xuất hiện trở lại trong cuộc sống hàng ngày. Nó chỉ áp dụng cho mũi bên trái, và nó rất đau khi tôi tẩy tế bào da chết. Tôi được chỉ định bôi thuốc mỡ vì nó đã bị rách ở bệnh viện, nhưng bệnh không thuyên giảm. Tôi có thể tiếp tục bôi thuốc mỡ không? Tôi sống ở Hàn Quốc, nhưng tôi tò mò muốn xem liệu chương trình có mang lại ý kiến tương tự như Hàn Quốc hay không.","Xin chào bạn. Mình xin cám ơn câu hỏi của bạn. Với những thông tin mà bạn tự mô tả và không có hình ảnh thì mình không thể chẩn đoán bạn bị bệnh gì được. Nên bạn cần cung cấp thêm thông tin, hình ảnh cho mình nhé. Chúc bạn nhiều sức khoẻ. Thân chào bạn. "
373,Chủ đề nổi bật,https://edoctor.io/hoi-dap/tiep-xuc-voi-nguoi-bi-nhiem-covid-19-khi-da-tiem-2-mui-vaccine-la-bao-nhieu,"nam 17 tuổi
dạ em đã chích vaccine đủ 2 mũi rồi ạ thì ngày sáng hôm qua có một bác đến nhà em chơi lúc em có tiếp xúc nói chuyện và tối hôm đó bác ấy có hơi mệt biểu hiện một số triệu chứng thì bác ấy test covid tại nhà phát hiện là mắc covid cho hỏi như v em có bị lây không ạ ","Chào bạn, khi bạn tiếp xúc với F0 thì bạn đã là F1, dù bạn đã tiêm phòng hay chưa thì khả năng lây nhiễm vẫn có nhưng với những trường hợp tiêm đủ 2 mũi sau 14 ngày thì khả năng nhiễm bệnh thấp hơn và khả năng bị nặng bệnh cũng thấp hơn những trường hợp chưa tiêm vacxin nếu nhiễm nhé. Bạn nên báo với y tế địa phương và theo dõi sát sức khỏe tại nhà, xúc họng nước muối nhạt và sát khuẩn tay thường xuyên nha. Chúc bạn nhiều sức khỏe!"
374,Chủ đề nổi bật,https://edoctor.io/hoi-dap/tiem-tron-mui-2-phong-ngua-covid-19-cho-ba-bau-co-duoc-khong,bác sĩ cho e hỏi vợ e có thai được 22 tuần trước khi có thai tầm 1 tuần thì đã tiêm mũi 1 vaccine modena  bây giờ có thể tiêm mũi 2 đúng không ạ? và bây giờ nếu tiêm tiếp mũi 2 mà ko có vaccine modena thì có tiêm được fizer và cần khám sáng lọc trước khi tiêm tại bệnh viện sản mới tiêm ? em cám ơn các bác sỹ.,"Chào bạn, nếu bạn ấy đang có thai thì có thể được tiêm mũi 2 khác loại là pfizer nhưng có vacxin hay không còn tùy thuộc và từng đợt vacxin về và phân bổ cho từng khu vực. Hơn nữa, bajn cần đăng kí tiêm tại cơ sở y tế tiêm cho bà bầu để được lên danh sách trước rồi mới được tiêm. Chúc gia đình bạn nhiều sức khỏe!"
375,Chủ đề nổi bật,https://edoctor.io/hoi-dap/uong-thuoc-tranh-thai-khan-cap-co-hieu-qua-va-an-toan,"chào bác sỹ, em là nữ 24 tuổi
bình thường chu kì của em tương đối đều rơi vào tầm 32-35 ngày 
tháng vừa rồi chu kì em bắt đầu ngày m5/12  kết thúc ngày 10/12. sau đó ngày 12/12 em có qh k an toàn, chỉ để trong tầm 1-2p không xuất tinh. hôm sau em có uống ttkc loại 1v thì không biết có thai được không ạ. mong bs giải đáp. em cảm ơn nhiều ạ ","Chào bạn, có những trường hợp quan hệ ngay khi hành kinh hoặc đã uống thuốc tránh thai khẩn cấp nhưng vẫn có thai, tuy nhiên rất hiếm gặp. Trường hợp của bạn nếu theo phương pháp tránh thai tự nhiên thì quan hệ vào ngày an toàn nên khả năng có thai rất thấp, vì vậy bạn không nên quá lo lắng. Bạn nên chú ý dùng các biện pháp tránh thai phù hợp sau này nhé. Thân mến. "
376,Chủ đề nổi bật,https://edoctor.io/hoi-dap/o-co-binh-thuong-co-xuat-hien-hach-khong,"ở cổ bình thường có xuất hiện hạch không ạ
..........","chào bạn
Cảm ơn bạn gửi câu hỏi đến edoctor
bình thường có thể xuất hiện hạch vùng cổ em nhé
do có thể t ình trạng có thể bị viêm họng trước đây nên xuất hiện một số hạch phản ứng là bình thường e nhé.
Trân trọng!

"
377,Chủ đề nổi bật,https://edoctor.io/hoi-dap/tinh-trang-suy-tim-nao-co-the-dieu-tri-tai-nha,"Ba của em năm nay 63 tuổi. 3 ngày nay có dấu hiệu khó thở, đi vài bước là mệt. phù nề chân tay. mệt mỏi uể oải. ăn kém. Đã đưa Ba đi siêu âm và chuẩn đoán là suy tim. xin BS cho hướng điều trị để khoẻ lại ạ !! ","Chào bạn, ba bạ suy tim mức độ nặng, phân suất tổng máu rất thấp, có hở van tim, bạn nên đưa ba đến viện để điều trị sớm, bệnh này đang giai đoạn cấp không thể tự điều trị ở nhà được. Chúc bác nhiều sức khỏe!"
378,Chủ đề nổi bật,https://edoctor.io/hoi-dap/tac-dung-phu-cua-thuoc-baclosal-10mg-va-thuoc-devodil-50mg-den-huyet-ap,"Tôi 58 tuổi giới tính nam. xin hỏi bác sỹ: tôi đang dùng thuốc baclosal 10mg và thuốc devodil 50mg chữa rối loạn thần kinh thực vật, hiện đã dùng được 1 tháng kết hợp với thuốc huyết áp, dùng đều thấy huyết áp bình thường nhưng khi dừng thuốc baclosal và devodil thì huyết áp lại tăng lên 140/90. xin hỏi bác sỹ như vậy tôi có phải dùng baclosal và devodil lâu dài không? xin cám ơn!","Chào chú ạ, chú đo huyết áp vào thời điểm nào trong ngày, và khi đó chú có triệu chứng gì không? Huyết áp trước đó của chú là bao nhiêu? Huyết áp trong ngày có thể dao động, tăng khi hoạt động, sau ăn, lo lắng... và giảm khi nghỉ ngơi, khi ngủ. 2 thuốc trên không có tác dụng phụ tăng huyết áp. Nếu huyết áp chú thường xuyên tăng thì chú nên đến chuyên khoa Tim mạch để kiểm tra lại nhé. Chúc chú nhiều sức khỏe!"
379,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dau-hieu-cua-benh-covid-19-va-cach-cham-soc-ban-than,"Bác sĩ ơi cho em hỏi, hiện tình hình dịch bệnh khá căng thẳng, bác sĩ có thể tư vấn các dấu hiệu của người mắc covid-19 và cách để chăm sóc bản thân. ","Chào bạn, triệu chứng nhiễm covid thường là sốt, ho khan, đau rát họng, mệt mỏi, mất hoặc giảm vị giác, khứu giác. Nhiều người không có triệu chứng mắc bệnh. Tùy giai đoạn bệnh mà có những triệu chứng khác nhau. Trung bình từ khi mắc covid đến khi khỏi khoảng 14 ngày. Tuy nhiên còn tùy thuộc vào những biến chứng của bệnh và đáp ứng miễn dịch của bệnh nhân và bệnh nhân đã tiêm phòng vacxin chưa nhé. 
Bạn nên tuân thủ 5K, xúc họng nước muối nhạt hàng ngày, ăn đầy đủ chất dinh dưỡng và tập thể dục thường xuyên để nâng cao sức đề kháng nha. Chúc bạn nhiều sức khỏe!
"
380,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dau-hieu-nuoc-tieu-co-bot-la-benh-ly-gi,xin chào bác sĩ nuoc tiểu của em có bọt như này có sao ko ạ ,"Chào bạn, nước tiểu này bạn để lâu chưa hay vừa đi xong là chụp luôn, hiện bạn có biểu hiện gì không? Nếu màu sắc và hình ảnh nước tiểu như này mình chưa nghĩ đến bệnh lý gì nhé, nếu bạn có bất kì biểu hiện bất thường nào như sốt, phù, nặng mí mắt, tăng cân nhanh bạn nên đến chuyên khoa Thận tiết niệu để khám và tìm nguyên nhân nhé. Chúc bạn nhiều sức khỏe!"
381,Chủ đề nổi bật,https://edoctor.io/hoi-dap/nhung-bien-chung-sau-phau-thuat-tai,"dạ cho e hỏi tai e mới mổ được 2 tuần , bên trong tai còn đặc thuốc và e thấy máu động trong tai thỉnh thoảng nó chảy ra ngoài vậy có bị sao ko bác sỉ , hiện tại e vẫn đang uống thuốc của bác sỉ cho ạ ","Chào bạn, bạn có sốt hay đau tai không? Bạn mổ tai do nguyên nhân gì? Bạn nên đến chuyên khoa Tai Mũi họng để khám và kiểm tra lại tổn thương nhé. Bạn không nên tự vệ sinh hay đưa các vật gì vào để ngoáy tay nha. Chúc bạn nhiều sức khỏe!"
382,Chủ đề nổi bật,https://edoctor.io/hoi-dap/phuong-phap-kiem-tra-hp-va-thuc-pham-chuc-nang-phat-trien-chieu-cao,"Em chào các bác sĩ
  Em là Nam, 18 tuổi hiện em đang điều trị viêm dạ dày và tình trạng bệnh tiến triển khá tốt, cá tần suất trào ngược, ợ hơi cũng thuyên giảm, không bị đau dạ dày hay đau bụng kể từ lúc mắc bệnh đến giờ. Cho em hỏi là nếu lần tiếp theo tái khám bệnh thì em nên chọn hình thức nào để kiểm tra HP ạ, thổi bong bóng hay nội soi dạ dày thực quản ạ? Vì mỗi lần nội soi xong thì cơ thể em chịu không nổi, vừa mệt mỏi, buồn nôn, chóng mặt và em còn bị viêm xoang mũi nữa ạ nên lúc nội soi khá là khó chịu. Mong bác sĩ tư vấn cho em với ạ. Còn 1 điều nữa là, em đang muốn phát triển chiều cao thêm thì em có ăn uống, sinh hoạt tập luyện điều độ và em có thể bổ sung thêm các thực phảm chức năng để tăng cường cung cấp canxi được không ạ. Vì em sợ dạ dày sẽ bị ảnh hưởng xấu ấy ạ. Các bác sĩ có thể gợi ý cho em một số loại thực phẩm chức năng hỗ trợ cho quá trình tăng chiều cao không ạ. Em cảm ơn rất nhiều. Chúc các bác sĩ buổi tối vui vẻ và thật nhiều sức khoẻ❤️","Chào bạn, Cảm ơn bạn đã gửi câu hỏi đến eDoctor! Khi bạn dùng thuốc diệt HP thì bạn phải dùng đủ đợt kháng sinh và sau đó sẽ duy trì thêm thuốc hỗ trợ và thuốc giảm tiết acid dạ dày thêm thời gian từ 4-6 tuần nữa hoặc hơn tùy phác đồ và tình trạng của bạn! Lần sau đi tái khám và bạn muốn biết tình trạng nhiễm HP của bạn như thế nào thì bạn chỉ cần xét nghiệm máu hoặc thổi Clotest là được, tuy nhiên nếu bs tại đó chỉ định nội soi thì theo bs, bạn vẫn nên gắng nội soi để biết được tình trạng ổ loét của mình ra sao. Tình trạng dạ dày của bạn không ảnh hưởng nhiều đến chiều cao đâu bạn, và thực sự bạn cũng không dùng sản phẩm hỗ trợ gì đâu, bạn nên dùng thêm vitaminD,K bổ sung, ăn uống đủ theo tháp dinh dưỡng, tập luyện đều đặn là được, vì chiều cao còn phụ thuộc vào kiểu gen của bạn nữa bạn nhé. Trân trọng"
383,Chủ đề nổi bật,https://edoctor.io/hoi-dap/mot-so-thuc-pham-chuc-nang-cho-co-the-de-met-moi,,
384,Chủ đề nổi bật,https://edoctor.io/hoi-dap/hach-noi-o-co-la-dau-hieu-cua-benh-gi,"Em nam 24 tuổi 
thưa bác sĩ em có hạch bằng đậu xanh nổi ở cổ , sờ vào không đau và trơn trơn. Lúc trước em hay bị viêm amidan là nó nổi, khi hết nó lặn, bây giờ viêm amidan hết nhưng hạch vẫn còn. Thưa bác sĩ em đang mắc bệnh gì ạ và cách điều trị ạ ! ","Chào bạn! Cảm ơn bạn đã gửi câu hỏi về eDoctor! Xin trả lời câu hỏi của bạn như sau, với triệu chứng nổi hạch thì có khá nhiều vấn đề cần phải nói ở đây, nếu như bạn miêu tả thì hạch của bạn không lớn, di động tốt, bờ gọn, không đau tức và liên quan tới viêm nhiễm vùng miệng, họng của bạn, vậy bạn cũng không cần quá lo, vì đây phần nhiều là hạch viêm phản ứng mà thôi, có thể nó sẽ xuống rất rất chậm vì bị thâm nhiễm và tăng sinh bởi các tế bào viêm. Cũng khuyên bạn nên đi khám để kiểm tra vùng hầu họng, tuyến giáp để loại trừ các căn nguyên khác. Trân trọng!"
